,Unnamed: 0,DATETIMEDATA,PM25,WS,TEMP,RH,WD
481,481,2024-01-21 01:00:00,19.8,0,0,0,0
482,482,2024-01-21 02:00:00,20.2,0,0,0,0
483,483,2024-01-21 03:00:00,26.8,0,0,0,0
484,484,2024-01-21 04:00:00,31.7,0,0,0,0
485,485,2024-01-21 05:00:00,36.8,0,0,0,0
486,486,2024-01-21 06:00:00,35.1,0,0,0,0
487,487,2024-01-21 07:00:00,34.3,0,0,0,0
488,488,2024-01-21 08:00:00,38.4,0,0,0,0
489,489,2024-01-21 09:00:00,33.2,0,0,0,0
490,490,2024-01-21 10:00:00,18.0,0,0,0,0
491,491,2024-01-21 11:00:00,25.6,0,0,0,0
492,492,2024-01-21 12:00:00,23.6,0,0,0,0
493,493,2024-01-21 13:00:00,14.1,0,0,0,0
494,494,2024-01-21 14:00:00,24.3,0,0,0,0
495,495,2024-01-21 15:00:00,23.1,0,0,0,0
496,496,2024-01-21 16:00:00,27.8,0,0,0,0
497,497,2024-01-21 17:00:00,22.9,0,0,0,0
498,498,2024-01-21 18:00:00,26.3,0,0,0,0
499,499,2024-01-21 19:00:00,21.5,0,0,0,0
500,500,2024-01-21 20:00:00,20.4,0,0,0,0
501,501,2024-01-21 21:00:00,25.1,0,0,0,0
502,502,2024-01-21 22:00:00,26.4,0,0,0,0
503,503,2024-01-21 23:00:00,25.1,0,0,0,0
504,504,2024-01-22 00:00:00,21.3,0,0,0,0
505,505,2024-01-22 01:00:00,20.4,0,0,0,0
506,506,2024-01-22 02:00:00,23.0,0,0,0,0
507,507,2024-01-22 03:00:00,28.7,0,0,0,0
508,508,2024-01-22 04:00:00,28.9,0,0,0,0
509,509,2024-01-22 05:00:00,23.0,0,0,0,0
510,510,2024-01-22 06:00:00,21.2,0,0,0,0
511,511,2024-01-22 07:00:00,22.8,1,26,85,104
512,512,2024-01-22 08:00:00,22.0,1,28,77,98
513,513,2024-01-22 09:00:00,28.1,1,28,75,93
514,514,2024-01-22 10:00:00,22.5,1,29,73,115
515,515,2024-01-22 11:00:00,21.9,1,26,84,92
516,516,2024-01-22 12:00:00,13.5,1,28,75,92
517,517,2024-01-22 13:00:00,12.3,1,29,69,107
518,518,2024-01-22 14:00:00,10.8,1,30,65,128
519,519,2024-01-22 15:00:00,7.9,1,30,64,140
520,520,2024-01-22 16:00:00,8.1,1,29,67,132
521,521,2024-01-22 17:00:00,9.5,1,29,70,124
522,522,2024-01-22 18:00:00,11.3,1,28,71,119
523,523,2024-01-22 19:00:00,9.3,1,27,78,110
524,524,2024-01-22 20:00:00,8.1,1,27,81,110
525,525,2024-01-22 21:00:00,9.9,1,26,84,109
526,526,2024-01-22 22:00:00,12.3,2,26,86,115
527,527,2024-01-22 23:00:00,16.4,1,25,87,111
528,528,2024-01-23 00:00:00,9.8,1,25,92,109
529,529,2024-01-23 01:00:00,12.2,1,25,93,109
530,530,2024-01-23 02:00:00,13.2,1,25,93,105
531,531,2024-01-23 03:00:00,9.7,1,25,93,126
532,532,2024-01-23 04:00:00,12.0,1,24,90,120
533,533,2024-01-23 05:00:00,10.9,1,23,80,119
534,534,2024-01-23 06:00:00,11.4,0,23,84,106
535,535,2024-01-23 07:00:00,10.2,1,25,81,95
536,536,2024-01-23 08:00:00,7.3,1,28,65,93
537,537,2024-01-23 09:00:00,7.2,1,29,61,125
538,538,2024-01-23 10:00:00,6.9,1,30,61,99
539,539,2024-01-23 11:00:00,9.5,1,30,59,126
540,540,2024-01-23 12:00:00,12.4,1,30,62,113
541,541,2024-01-23 13:00:00,14.4,1,30,63,111
542,542,2024-01-23 14:00:00,13.0,1,30,64,150
543,543,2024-01-23 15:00:00,16.4,1,30,61,133
544,544,2024-01-23 16:00:00,7.6,1,29,63,147
545,545,2024-01-23 17:00:00,14.8,1,29,69,123
546,546,2024-01-23 18:00:00,12.3,1,28,74,123
547,547,2024-01-23 19:00:00,14.2,1,28,77,108
548,548,2024-01-23 20:00:00,13.5,1,28,73,135
549,549,2024-01-23 21:00:00,17.6,0,0,0,0
550,550,2024-01-23 22:00:00,16.1,1,27,77,119
551,551,2024-01-23 23:00:00,11.3,1,27,78,117
552,552,2024-01-24 00:00:00,12.7,1,27,79,95
553,553,2024-01-24 01:00:00,10.2,1,27,79,102
554,554,2024-01-24 02:00:00,13.9,1,27,80,101
555,555,2024-01-24 03:00:00,15.9,1,27,81,95
556,556,2024-01-24 04:00:00,13.6,1,27,81,106
557,557,2024-01-24 05:00:00,13.7,1,27,82,111
558,558,2024-01-24 06:00:00,14.4,1,27,82,115
559,559,2024-01-24 07:00:00,13.5,1,27,82,114
560,560,2024-01-24 08:00:00,15.4,1,27,79,111
561,561,2024-01-24 09:00:00,14.3,1,28,76,109
562,562,2024-01-24 10:00:00,14.2,1,30,68,111
563,563,2024-01-24 11:00:00,13.6,1,30,64,150
564,564,2024-01-24 12:00:00,12.8,1,30,60,134
565,565,2024-01-24 13:00:00,18.3,1,30,63,151
566,566,2024-01-24 14:00:00,15.8,1,28,80,123
567,567,2024-01-24 15:00:00,15.5,1,29,73,128
568,568,2024-01-24 16:00:00,16.7,1,28,74,154
569,569,2024-01-24 17:00:00,15.5,1,27,79,119
570,570,2024-01-24 18:00:00,14.3,1,27,79,126
571,571,2024-01-24 19:00:00,14.7,1,27,80,126
572,572,2024-01-24 20:00:00,15.0,1,27,81,136
573,573,2024-01-24 21:00:00,15.7,1,27,83,127
574,574,2024-01-24 22:00:00,10.9,1,26,85,128
575,575,2024-01-24 23:00:00,8.4,1,26,87,130
576,576,2024-01-25 00:00:00,9.3,1,26,86,114
577,577,2024-01-25 01:00:00,11.2,1,26,84,120
578,578,2024-01-25 02:00:00,19.2,1,26,84,132
579,579,2024-01-25 03:00:00,13.0,1,26,85,115
580,580,2024-01-25 04:00:00,12.3,1,26,85,165
581,581,2024-01-25 05:00:00,12.3,1,26,85,129
582,582,2024-01-25 06:00:00,13.5,1,26,86,163
583,583,2024-01-25 07:00:00,11.8,1,26,87,191
584,584,2024-01-25 08:00:00,7.5,1,25,89,173
585,585,2024-01-25 09:00:00,10.0,1,26,90,189
586,586,2024-01-25 10:00:00,10.1,1,27,87,214
587,587,2024-01-25 11:00:00,9.4,1,28,80,171
588,588,2024-01-25 12:00:00,8.4,1,28,79,192
589,589,2024-01-25 13:00:00,16.2,1,28,80,155
590,590,2024-01-25 14:00:00,17.7,1,27,81,234
591,591,2024-01-25 15:00:00,20.6,1,28,75,220
592,592,2024-01-25 16:00:00,14.9,1,27,79,172
593,593,2024-01-25 17:00:00,12.4,1,27,78,169
594,594,2024-01-25 18:00:00,9.6,1,27,82,195
595,595,2024-01-25 19:00:00,8.9,0,27,79,168
596,596,2024-01-25 20:00:00,18.2,1,26,83,171
597,597,2024-01-25 21:00:00,17.2,1,26,82,183
598,598,2024-01-25 22:00:00,15.8,1,27,80,136
599,599,2024-01-25 23:00:00,14.0,1,27,76,197
600,600,2024-01-26 00:00:00,16.2,1,27,75,137
601,601,2024-01-26 01:00:00,14.0,1,27,75,156
602,602,2024-01-26 02:00:00,10.2,1,27,78,152
603,603,2024-01-26 03:00:00,12.5,1,26,86,136
604,604,2024-01-26 04:00:00,9.9,1,26,83,169
605,605,2024-01-26 05:00:00,7.7,0,26,80,150
606,606,2024-01-26 06:00:00,12.6,1,27,79,108
607,607,2024-01-26 07:00:00,13.5,1,27,78,101
608,608,2024-01-26 08:00:00,9.0,1,28,73,91
609,609,2024-01-26 09:00:00,15.8,0,29,70,188
610,610,2024-01-26 10:00:00,20.3,1,30,67,225
611,611,2024-01-26 11:00:00,14.9,1,31,62,216
612,612,2024-01-26 12:00:00,15.5,1,31,61,232
613,613,2024-01-26 13:00:00,17.4,1,30,65,223
614,614,2024-01-26 14:00:00,17.7,1,30,66,206
615,615,2024-01-26 15:00:00,17.9,1,29,69,222
616,616,2024-01-26 16:00:00,20.1,2,28,77,234
617,617,2024-01-26 17:00:00,16.1,1,27,80,208
618,618,2024-01-26 18:00:00,15.7,1,27,79,180
619,619,2024-01-26 19:00:00,17.0,1,27,78,193
620,620,2024-01-26 20:00:00,22.6,1,27,77,191
621,621,2024-01-26 21:00:00,24.2,1,27,76,179
622,622,2024-01-26 22:00:00,23.3,1,27,77,172
623,623,2024-01-26 23:00:00,16.9,1,27,77,184
624,624,2024-01-27 00:00:00,22.9,1,27,77,157
625,625,2024-01-27 01:00:00,19.5,1,27,78,156
626,626,2024-01-27 02:00:00,14.9,1,27,77,127
627,627,2024-01-27 03:00:00,17.8,1,26,78,124
628,628,2024-01-27 04:00:00,15.1,1,26,79,111
629,629,2024-01-27 05:00:00,19.1,1,26,80,107
630,630,2024-01-27 06:00:00,20.3,1,26,80,113
631,631,2024-01-27 07:00:00,18.5,0,27,77,123
632,632,2024-01-27 08:00:00,14.4,1,28,68,150
633,633,2024-01-27 09:00:00,14.5,1,29,63,201
634,634,2024-01-27 10:00:00,18.8,0,29,65,190
635,635,2024-01-27 11:00:00,13.8,1,31,56,233
636,636,2024-01-27 12:00:00,14.0,1,31,59,191
637,637,2024-01-27 13:00:00,18.4,0,31,58,159
638,638,2024-01-27 14:00:00,21.1,0,30,63,173
639,639,2024-01-27 15:00:00,20.2,1,30,65,176
640,640,2024-01-27 16:00:00,16.1,1,29,65,192
641,641,2024-01-27 17:00:00,14.3,1,28,72,207
642,642,2024-01-27 18:00:00,15.5,1,27,74,227
643,643,2024-01-27 19:00:00,12.1,1,27,75,201
644,644,2024-01-27 20:00:00,13.3,1,27,77,182
645,645,2024-01-27 21:00:00,16.7,1,27,76,173
646,646,2024-01-27 22:00:00,17.0,1,27,75,172
647,647,2024-01-27 23:00:00,13.1,1,27,76,122
648,648,2024-01-28 00:00:00,11.8,1,26,78,108
649,649,2024-01-28 01:00:00,14.4,1,26,78,110
650,650,2024-01-28 02:00:00,24.2,1,26,78,102
651,651,2024-01-28 03:00:00,21.0,1,26,78,111
652,652,2024-01-28 04:00:00,18.0,0,26,78,141
653,653,2024-01-28 05:00:00,13.6,1,26,78,134
654,654,2024-01-28 06:00:00,17.6,1,26,76,119
655,655,2024-01-28 07:00:00,12.2,1,26,74,104
656,656,2024-01-28 08:00:00,13.9,1,28,70,106
657,657,2024-01-28 09:00:00,22.1,0,29,66,192
658,658,2024-01-28 10:00:00,17.3,1,29,64,191
659,659,2024-01-28 11:00:00,13.8,0,30,60,232
660,660,2024-01-28 12:00:00,12.4,1,31,57,199
661,661,2024-01-28 13:00:00,18.5,1,31,57,210
662,662,2024-01-28 14:00:00,14.6,1,31,58,210
663,663,2024-01-28 15:00:00,13.1,1,31,57,165
664,664,2024-01-28 16:00:00,18.8,1,30,60,198
665,665,2024-01-28 17:00:00,18.9,0,29,66,205
666,666,2024-01-28 18:00:00,20.8,1,28,70,219
667,667,2024-01-28 19:00:00,20.9,1,27,73,188
668,668,2024-01-28 20:00:00,21.6,1,27,74,155
669,669,2024-01-28 21:00:00,18.3,1,27,75,170
670,670,2024-01-28 22:00:00,21.6,1,27,74,145
671,671,2024-01-28 23:00:00,14.2,1,27,74,120
672,672,2024-01-29 00:00:00,10.8,1,27,75,114
673,673,2024-01-29 01:00:00,12.1,1,26,77,109
674,674,2024-01-29 02:00:00,21.6,1,26,77,106
675,675,2024-01-29 03:00:00,20.0,1,26,77,107
676,676,2024-01-29 04:00:00,19.7,1,26,77,119
677,677,2024-01-29 05:00:00,15.6,1,25,83,131
678,678,2024-01-29 06:00:00,16.2,1,25,87,113
679,679,2024-01-29 07:00:00,10.5,1,26,82,128
680,680,2024-01-29 08:00:00,15.8,1,27,77,116
681,681,2024-01-29 09:00:00,12.1,1,28,72,193
682,682,2024-01-29 10:00:00,14.7,1,30,65,218
683,683,2024-01-29 11:00:00,16.2,0,30,61,227
684,684,2024-01-29 12:00:00,16.9,1,31,59,202
685,685,2024-01-29 13:00:00,15.6,0,31,56,205
686,686,2024-01-29 14:00:00,19.6,1,31,55,202
687,687,2024-01-29 15:00:00,21.4,1,31,57,194
688,688,2024-01-29 16:00:00,16.1,1,30,58,188
689,689,2024-01-29 17:00:00,25.1,1,29,61,142
690,690,2024-01-29 18:00:00,20.1,1,28,70,152
691,691,2024-01-29 19:00:00,18.0,1,27,73,202
692,692,2024-01-29 20:00:00,20.3,1,27,73,149
693,693,2024-01-29 21:00:00,23.5,1,27,73,134
694,694,2024-01-29 22:00:00,17.9,1,27,74,123
695,695,2024-01-29 23:00:00,10.5,1,27,79,127
696,696,2024-01-30 00:00:00,12.2,1,26,82,172
697,697,2024-01-30 01:00:00,11.8,1,26,80,175
698,698,2024-01-30 02:00:00,18.0,1,25,85,134
699,699,2024-01-30 03:00:00,9.6,1,25,82,167
700,700,2024-01-30 04:00:00,12.5,1,26,81,103
701,701,2024-01-30 05:00:00,12.5,1,26,82,108
702,702,2024-01-30 06:00:00,10.4,1,26,83,121
703,703,2024-01-30 07:00:00,18.7,1,26,81,125
704,704,2024-01-30 08:00:00,17.5,1,28,74,120
705,705,2024-01-30 09:00:00,17.2,1,29,67,167
706,706,2024-01-30 10:00:00,12.7,0,30,60,148
707,707,2024-01-30 11:00:00,14.9,0,31,56,193
708,708,2024-01-30 12:00:00,15.3,1,32,52,198
709,709,2024-01-30 13:00:00,18.9,1,32,52,166
710,710,2024-01-30 14:00:00,15.8,1,32,50,188
711,711,2024-01-30 15:00:00,17.4,1,32,52,184
712,712,2024-01-30 16:00:00,16.3,1,31,55,139
713,713,2024-01-30 17:00:00,21.5,1,29,61,130
714,714,2024-01-30 18:00:00,16.4,1,28,67,131
715,715,2024-01-30 19:00:00,24.0,1,28,71,120
716,716,2024-01-30 20:00:00,21.0,1,27,72,120
717,717,2024-01-30 21:00:00,22.1,1,27,73,121
718,718,2024-01-30 22:00:00,14.7,1,27,75,117
719,719,2024-01-30 23:00:00,14.3,1,27,76,118
720,720,2024-01-31 00:00:00,18.0,0,26,78,113
721,721,2024-01-31 01:00:00,18.7,0,26,79,107
722,722,2024-01-31 02:00:00,23.7,1,26,78,108
723,723,2024-01-31 03:00:00,17.1,1,26,79,114
724,724,2024-01-31 04:00:00,14.8,1,26,82,112
725,725,2024-01-31 05:00:00,19.8,0,26,85,108
726,726,2024-01-31 06:00:00,15.8,0,25,88,107
727,727,2024-01-31 07:00:00,21.7,0,26,86,108
728,728,2024-01-31 08:00:00,21.2,1,28,75,110
729,729,2024-01-31 09:00:00,16.1,1,29,68,127
730,730,2024-01-31 10:00:00,15.0,1,30,59,164
731,731,2024-01-31 11:00:00,13.3,1,31,58,164
732,732,2024-01-31 12:00:00,14.0,1,31,55,189
733,733,2024-01-31 13:00:00,17.4,1,31,54,184
734,734,2024-01-31 14:00:00,16.3,1,31,54,161
735,735,2024-01-31 15:00:00,12.9,1,31,54,180
736,736,2024-01-31 16:00:00,8.2,1,31,56,153
737,737,2024-01-31 17:00:00,12.6,1,29,65,153
738,738,2024-01-31 18:00:00,14.5,1,28,71,150
739,739,2024-01-31 19:00:00,14.7,1,28,75,117
740,740,2024-01-31 20:00:00,20.0,1,27,76,119
741,741,2024-01-31 21:00:00,18.7,1,27,77,118
742,742,2024-01-31 22:00:00,16.7,1,27,81,108
743,743,2024-01-31 23:00:00,24.3,1,26,81,111
744,744,2024-02-01 00:00:00,19.6,0,26,82,110
745,745,2024-02-01 01:00:00,19.2,0,26,85,108
746,746,2024-02-01 02:00:00,19.0,0,26,86,106
747,747,2024-02-01 03:00:00,17.8,0,25,88,111
748,748,2024-02-01 04:00:00,13.8,0,25,89,116
749,749,2024-02-01 05:00:00,19.7,0,25,89,114
750,750,2024-02-01 06:00:00,18.0,0,25,89,105
751,751,2024-02-01 07:00:00,23.9,0,26,85,105
752,752,2024-02-01 08:00:00,29.9,1,28,78,111
753,753,2024-02-01 09:00:00,23.5,1,29,70,121
754,754,2024-02-01 10:00:00,19.5,1,30,61,142
755,755,2024-02-01 11:00:00,17.8,1,31,57,171
756,756,2024-02-01 12:00:00,18.9,1,32,53,160
757,757,2024-02-01 13:00:00,17.5,1,32,52,171
758,758,2024-02-01 14:00:00,17.9,1,32,51,164
759,759,2024-02-01 15:00:00,16.7,1,31,52,167
760,760,2024-02-01 16:00:00,13.1,1,31,54,166
761,761,2024-02-01 17:00:00,17.8,1,29,62,135
762,762,2024-02-01 18:00:00,13.0,1,28,68,126
763,763,2024-02-01 19:00:00,22.5,1,28,73,117
764,764,2024-02-01 20:00:00,21.9,1,27,75,113
765,765,2024-02-01 21:00:00,22.3,1,27,77,111
766,766,2024-02-01 22:00:00,20.7,1,27,80,113
767,767,2024-02-01 23:00:00,25.6,1,26,83,109
768,768,2024-02-02 00:00:00,30.9,0,26,84,109
769,769,2024-02-02 01:00:00,25.9,0,26,86,108
770,770,2024-02-02 02:00:00,27.4,0,25,86,107
771,771,2024-02-02 03:00:00,18.4,0,25,89,105
772,772,2024-02-02 04:00:00,25.1,0,25,89,105
773,773,2024-02-02 05:00:00,29.3,0,24,91,103
774,774,2024-02-02 06:00:00,30.1,0,24,91,104
775,775,2024-02-02 07:00:00,29.6,0,25,90,105
776,776,2024-02-02 08:00:00,32.4,0,27,81,109
777,777,2024-02-02 09:00:00,31.8,1,29,68,113
778,778,2024-02-02 10:00:00,19.3,1,31,59,127
779,779,2024-02-02 11:00:00,15.8,1,32,54,169
780,780,2024-02-02 12:00:00,18.4,1,32,52,191
781,781,2024-02-02 13:00:00,16.5,1,32,52,172
782,782,2024-02-02 14:00:00,15.0,1,32,50,141
783,783,2024-02-02 15:00:00,13.6,1,32,52,168
784,784,2024-02-02 16:00:00,14.4,1,31,57,153
785,785,2024-02-02 17:00:00,10.7,1,30,64,158
786,786,2024-02-02 18:00:00,11.9,1,29,70,116
787,787,2024-02-02 19:00:00,16.7,1,28,74,122
788,788,2024-02-02 20:00:00,16.7,1,27,77,116
789,789,2024-02-02 21:00:00,23.6,1,27,79,116
790,790,2024-02-02 22:00:00,17.3,1,27,80,110
791,791,2024-02-02 23:00:00,19.4,0,27,81,110
792,792,2024-02-03 00:00:00,17.2,0,26,82,109
793,793,2024-02-03 01:00:00,18.6,0,26,84,108
794,794,2024-02-03 02:00:00,22.2,0,26,85,107
795,795,2024-02-03 03:00:00,21.9,1,26,80,117
796,796,2024-02-03 04:00:00,17.3,1,26,79,116
797,797,2024-02-03 05:00:00,16.1,1,26,78,114
798,798,2024-02-03 06:00:00,14.6,0,25,87,107
799,799,2024-02-03 07:00:00,25.8,0,26,87,108
800,800,2024-02-03 08:00:00,33.8,1,28,74,111
801,801,2024-02-03 09:00:00,20.5,1,29,66,124
802,802,2024-02-03 10:00:00,12.5,1,30,61,134
803,803,2024-02-03 11:00:00,18.8,1,32,55,138
804,804,2024-02-03 12:00:00,12.9,1,32,52,164
805,805,2024-02-03 13:00:00,11.3,1,32,51,148
806,806,2024-02-03 14:00:00,12.0,1,33,50,149
807,807,2024-02-03 15:00:00,19.2,1,32,52,167
808,808,2024-02-03 16:00:00,14.1,1,31,57,186
809,809,2024-02-03 17:00:00,11.9,1,30,65,188
810,810,2024-02-03 18:00:00,13.1,1,28,70,182
811,811,2024-02-03 19:00:00,20.9,1,28,72,140
812,812,2024-02-03 20:00:00,20.2,1,28,74,119
813,813,2024-02-03 21:00:00,16.8,1,27,76,112
814,814,2024-02-03 22:00:00,15.5,1,27,77,111
815,815,2024-02-03 23:00:00,10.5,0,27,78,107
816,816,2024-02-04 00:00:00,12.7,0,27,79,108
817,817,2024-02-04 01:00:00,13.0,0,27,80,106
818,818,2024-02-04 02:00:00,9.9,0,27,78,100
819,819,2024-02-04 03:00:00,13.2,0,26,81,96
820,820,2024-02-04 04:00:00,14.2,0,26,84,100
821,821,2024-02-04 05:00:00,15.7,0,25,89,107
822,822,2024-02-04 06:00:00,23.3,0,25,89,103
823,823,2024-02-04 07:00:00,24.0,0,25,87,107
824,824,2024-02-04 08:00:00,29.4,1,28,73,110
825,825,2024-02-04 09:00:00,19.3,1,30,63,95
826,826,2024-02-04 10:00:00,16.4,1,31,58,109
827,827,2024-02-04 11:00:00,17.4,1,33,54,121
828,828,2024-02-04 12:00:00,17.2,2,33,52,122
829,829,2024-02-04 13:00:00,15.4,2,33,54,137
830,830,2024-02-04 14:00:00,17.6,3,33,55,140
831,831,2024-02-04 15:00:00,20.5,3,32,55,145
832,832,2024-02-04 16:00:00,20.7,2,31,57,140
833,833,2024-02-04 17:00:00,25.7,2,30,63,138
834,834,2024-02-04 18:00:00,21.7,1,29,68,128
835,835,2024-02-04 19:00:00,22.7,1,28,72,128
836,836,2024-02-04 20:00:00,26.5,1,28,75,112
837,837,2024-02-04 21:00:00,22.9,1,27,78,111
838,838,2024-02-04 22:00:00,29.1,0,27,78,107
839,839,2024-02-04 23:00:00,27.4,0,27,77,108
840,840,2024-02-05 00:00:00,22.2,0,27,79,106
841,841,2024-02-05 01:00:00,28.9,0,26,84,102
842,842,2024-02-05 02:00:00,36.0,0,26,85,99
843,843,2024-02-05 03:00:00,31.0,0,25,86,102
844,844,2024-02-05 04:00:00,27.9,0,25,88,100
845,845,2024-02-05 05:00:00,31.2,0,25,89,102
846,846,2024-02-05 06:00:00,30.2,0,25,89,101
847,847,2024-02-05 07:00:00,33.8,0,25,89,113
848,848,2024-02-05 08:00:00,39.3,1,27,81,106
849,849,2024-02-05 09:00:00,43.4,1,29,72,116
850,850,2024-02-05 10:00:00,26.9,1,30,62,124
851,851,2024-02-05 11:00:00,25.3,2,32,59,124
852,852,2024-02-05 12:00:00,26.8,2,33,53,130
853,853,2024-02-05 13:00:00,22.0,1,33,49,139
854,854,2024-02-05 14:00:00,21.4,1,33,47,159
855,855,2024-02-05 15:00:00,24.6,1,33,49,147
856,856,2024-02-05 16:00:00,22.5,1,32,53,134
857,857,2024-02-05 17:00:00,25.3,1,31,58,149
858,858,2024-02-05 18:00:00,15.0,1,29,63,123
859,859,2024-02-05 19:00:00,19.5,1,28,71,113
860,860,2024-02-05 20:00:00,17.4,1,28,74,109
861,861,2024-02-05 21:00:00,16.3,1,28,76,112
862,862,2024-02-05 22:00:00,16.0,0,27,78,111
863,863,2024-02-05 23:00:00,17.4,1,27,78,114
864,864,2024-02-06 00:00:00,18.0,1,27,76,119
865,865,2024-02-06 01:00:00,18.0,0,27,77,103
866,866,2024-02-06 02:00:00,19.8,0,26,83,101
867,867,2024-02-06 03:00:00,23.1,0,26,85,103
868,868,2024-02-06 04:00:00,20.7,0,25,87,104
869,869,2024-02-06 05:00:00,24.0,0,25,89,106
870,870,2024-02-06 06:00:00,23.4,0,25,89,106
871,871,2024-02-06 07:00:00,26.3,0,25,89,107
872,872,2024-02-06 08:00:00,31.0,1,26,85,111
873,873,2024-02-06 09:00:00,32.9,2,28,77,120
874,874,2024-02-06 10:00:00,26.2,2,30,68,126
875,875,2024-02-06 11:00:00,20.3,2,31,63,126
876,876,2024-02-06 12:00:00,19.5,2,32,55,131
877,877,2024-02-06 13:00:00,13.5,1,33,50,159
878,878,2024-02-06 14:00:00,12.9,1,33,50,173
879,879,2024-02-06 15:00:00,11.1,1,33,50,148
880,880,2024-02-06 16:00:00,18.0,1,32,53,166
881,881,2024-02-06 17:00:00,18.0,2,31,57,128
882,882,2024-02-06 18:00:00,12.5,1,30,63,125
883,883,2024-02-06 19:00:00,13.9,1,29,71,115
884,884,2024-02-06 20:00:00,20.0,1,28,75,113
885,885,2024-02-06 21:00:00,19.3,1,28,77,111
886,886,2024-02-06 22:00:00,17.7,1,28,79,112
887,887,2024-02-06 23:00:00,18.8,0,28,80,107
888,888,2024-02-07 00:00:00,17.1,0,28,80,105
889,889,2024-02-07 01:00:00,13.3,1,27,83,105
890,890,2024-02-07 02:00:00,18.8,0,26,86,103
891,891,2024-02-07 03:00:00,22.5,0,26,85,94
892,892,2024-02-07 04:00:00,18.2,1,26,86,95
893,893,2024-02-07 05:00:00,27.0,0,26,88,101
894,894,2024-02-07 06:00:00,31.5,0,25,89,99
895,895,2024-02-07 07:00:00,24.8,0,26,85,100
896,896,2024-02-07 08:00:00,28.4,1,28,74,119
897,897,2024-02-07 09:00:00,22.3,1,30,65,122
898,898,2024-02-07 10:00:00,22.5,1,31,57,120
899,899,2024-02-07 11:00:00,20.3,2,33,49,136
900,900,2024-02-07 12:00:00,16.9,1,33,45,165
901,901,2024-02-07 13:00:00,16.7,1,33,45,160
902,902,2024-02-07 14:00:00,14.9,1,33,44,137
903,903,2024-02-07 15:00:00,20.5,1,33,46,153
904,904,2024-02-07 16:00:00,15.6,1,32,48,175
905,905,2024-02-07 17:00:00,18.5,2,30,58,134
906,906,2024-02-07 18:00:00,20.0,2,29,67,126
907,907,2024-02-07 19:00:00,23.1,1,29,71,115
908,908,2024-02-07 20:00:00,20.3,1,28,71,109
909,909,2024-02-07 21:00:00,21.1,1,28,72,111
910,910,2024-02-07 22:00:00,20.9,1,27,75,111
911,911,2024-02-07 23:00:00,20.4,0,27,77,110
912,912,2024-02-08 00:00:00,20.8,0,27,79,105
913,913,2024-02-08 01:00:00,17.0,0,27,81,100
914,914,2024-02-08 02:00:00,16.2,1,26,82,95
915,915,2024-02-08 03:00:00,25.8,0,26,85,96
916,916,2024-02-08 04:00:00,27.2,0,26,85,94
917,917,2024-02-08 05:00:00,31.1,0,25,86,100
918,918,2024-02-08 06:00:00,29.7,0,25,87,100
919,919,2024-02-08 07:00:00,27.8,1,26,87,107
920,920,2024-02-08 08:00:00,37.5,1,28,75,102
921,921,2024-02-08 09:00:00,34.1,1,30,63,102
922,922,2024-02-08 10:00:00,22.6,1,32,55,118
923,923,2024-02-08 11:00:00,18.8,2,33,52,123
924,924,2024-02-08 12:00:00,15.3,1,34,44,141
925,925,2024-02-08 13:00:00,13.9,1,34,46,163
926,926,2024-02-08 14:00:00,11.4,1,33,46,152
927,927,2024-02-08 15:00:00,14.8,2,33,46,149
928,928,2024-02-08 16:00:00,15.2,2,32,52,137
929,929,2024-02-08 17:00:00,14.1,2,31,59,141
930,930,2024-02-08 18:00:00,18.2,1,29,67,137
931,931,2024-02-08 19:00:00,15.7,1,29,72,119
932,932,2024-02-08 20:00:00,16.4,1,28,74,114
933,933,2024-02-08 21:00:00,18.1,1,28,76,112
934,934,2024-02-08 22:00:00,18.9,1,28,77,109
935,935,2024-02-08 23:00:00,24.4,1,28,77,107
936,936,2024-02-09 00:00:00,20.9,0,27,76,103
937,937,2024-02-09 01:00:00,13.3,0,27,81,101
938,938,2024-02-09 02:00:00,18.8,0,27,83,104
939,939,2024-02-09 03:00:00,18.1,0,27,83,101
940,940,2024-02-09 04:00:00,24.1,0,26,84,103
941,941,2024-02-09 05:00:00,28.6,0,26,87,105
942,942,2024-02-09 06:00:00,31.8,0,26,87,100
943,943,2024-02-09 07:00:00,27.5,0,26,83,103
944,944,2024-02-09 08:00:00,31.5,1,29,72,115
945,945,2024-02-09 09:00:00,20.7,1,30,67,123
946,946,2024-02-09 10:00:00,24.7,1,31,63,133
947,947,2024-02-09 11:00:00,28.8,1,32,56,136
948,948,2024-02-09 12:00:00,27.4,1,33,51,137
949,949,2024-02-09 13:00:00,28.6,1,33,50,170
950,950,2024-02-09 14:00:00,28.5,1,33,50,200
951,951,2024-02-09 15:00:00,28.4,1,33,49,166
952,952,2024-02-09 16:00:00,18.0,1,32,53,154
953,953,2024-02-09 17:00:00,23.8,1,30,56,175
954,954,2024-02-09 18:00:00,18.1,1,29,64,131
955,955,2024-02-09 19:00:00,16.4,1,28,66,203
956,956,2024-02-09 20:00:00,19.2,1,28,67,172
957,957,2024-02-09 21:00:00,16.9,1,28,67,140
958,958,2024-02-09 22:00:00,18.3,1,28,69,119
959,959,2024-02-09 23:00:00,19.4,1,28,70,112
960,960,2024-02-10 00:00:00,16.2,1,27,70,105
961,961,2024-02-10 01:00:00,16.2,1,27,71,101
